release_id,phase_name,round_number,collected_at,metric_key,metric_name,value,threshold,unit,is_breach,snapshot_has_breach
5ca269254ca7,核心枢纽园区-全区域,6,2026-06-20T10:44:26.997087,entry_failure_rate,入园失败率,3.74,5.0,percent,False,False
5ca269254ca7,核心枢纽园区-全区域,6,2026-06-20T10:44:26.997087,dock_conflict_rate,月台冲突率,1.8,3.0,percent,False,False
5ca269254ca7,核心枢纽园区-全区域,6,2026-06-20T10:44:26.997087,device_offline_rate,设备离线率,0.64,2.0,percent,False,False
5ca269254ca7,全量发布,1,2026-06-20T10:44:27.004568,entry_failure_rate,入园失败率,4.26,5.0,percent,False,False
5ca269254ca7,全量发布,1,2026-06-20T10:44:27.004568,dock_conflict_rate,月台冲突率,0.43,3.0,percent,False,False
5ca269254ca7,全量发布,1,2026-06-20T10:44:27.004568,device_offline_rate,设备离线率,1.34,2.0,percent,False,False
5ca269254ca7,全量发布,2,2026-06-20T10:44:29.006678,entry_failure_rate,入园失败率,1.52,5.0,percent,False,False
5ca269254ca7,全量发布,2,2026-06-20T10:44:29.006678,dock_conflict_rate,月台冲突率,0.3,3.0,percent,False,False
5ca269254ca7,全量发布,2,2026-06-20T10:44:29.006678,device_offline_rate,设备离线率,1.78,2.0,percent,False,False
5ca269254ca7,全量发布,3,2026-06-20T10:44:31.008240,entry_failure_rate,入园失败率,2.8,5.0,percent,False,False
5ca269254ca7,全量发布,3,2026-06-20T10:44:31.008240,dock_conflict_rate,月台冲突率,0.2,3.0,percent,False,False
5ca269254ca7,全量发布,3,2026-06-20T10:44:31.008240,device_offline_rate,设备离线率,0.68,2.0,percent,False,False
5ca269254ca7,全量发布,4,2026-06-20T10:44:33.009073,entry_failure_rate,入园失败率,1.28,5.0,percent,False,False
5ca269254ca7,全量发布,4,2026-06-20T10:44:33.009073,dock_conflict_rate,月台冲突率,1.59,3.0,percent,False,False
5ca269254ca7,全量发布,4,2026-06-20T10:44:33.009073,device_offline_rate,设备离线率,0.24,2.0,percent,False,False
5ca269254ca7,全量发布,5,2026-06-20T10:44:35.010956,entry_failure_rate,入园失败率,3.34,5.0,percent,False,False
5ca269254ca7,全量发布,5,2026-06-20T10:44:35.010956,dock_conflict_rate,月台冲突率,0.21,3.0,percent,False,False
5ca269254ca7,全量发布,5,2026-06-20T10:44:35.010956,device_offline_rate,设备离线率,1.7,2.0,percent,False,False
5ca269254ca7,全量发布,6,2026-06-20T10:44:37.012495,entry_failure_rate,入园失败率,1.76,5.0,percent,False,False
5ca269254ca7,全量发布,6,2026-06-20T10:44:37.012495,dock_conflict_rate,月台冲突率,2.27,3.0,percent,False,False
5ca269254ca7,全量发布,6,2026-06-20T10:44:37.012495,device_offline_rate,设备离线率,1.34,2.0,percent,False,False
5ca269254ca7,全量发布,7,2026-06-20T10:44:39.013411,entry_failure_rate,入园失败率,1.0,5.0,percent,False,False
5ca269254ca7,全量发布,7,2026-06-20T10:44:39.013411,dock_conflict_rate,月台冲突率,0.73,3.0,percent,False,False
5ca269254ca7,全量发布,7,2026-06-20T10:44:39.013411,device_offline_rate,设备离线率,0.59,2.0,percent,False,False
5ca269254ca7,全量发布,8,2026-06-20T10:44:41.014925,entry_failure_rate,入园失败率,0.5,5.0,percent,False,False
5ca269254ca7,全量发布,8,2026-06-20T10:44:41.014925,dock_conflict_rate,月台冲突率,1.4,3.0,percent,False,False
5ca269254ca7,全量发布,8,2026-06-20T10:44:41.014925,device_offline_rate,设备离线率,1.71,2.0,percent,False,False
5ca269254ca7,全量发布,9,2026-06-20T10:44:43.016934,entry_failure_rate,入园失败率,3.72,5.0,percent,False,False
5ca269254ca7,全量发布,9,2026-06-20T10:44:43.016934,dock_conflict_rate,月台冲突率,2.29,3.0,percent,False,False
5ca269254ca7,全量发布,9,2026-06-20T10:44:43.016934,device_offline_rate,设备离线率,0.23,2.0,percent,False,False
5ca269254ca7,全量发布,10,2026-06-20T10:44:45.019532,entry_failure_rate,入园失败率,2.99,5.0,percent,False,False
5ca269254ca7,全量发布,10,2026-06-20T10:44:45.019532,dock_conflict_rate,月台冲突率,0.84,3.0,percent,False,False
5ca269254ca7,全量发布,10,2026-06-20T10:44:45.019532,device_offline_rate,设备离线率,0.8,2.0,percent,False,False
5ca269254ca7,全量发布,11,2026-06-20T10:44:47.021554,entry_failure_rate,入园失败率,1.01,5.0,percent,False,False
5ca269254ca7,全量发布,11,2026-06-20T10:44:47.021554,dock_conflict_rate,月台冲突率,0.9,3.0,percent,False,False
5ca269254ca7,全量发布,11,2026-06-20T10:44:47.021554,device_offline_rate,设备离线率,1.02,2.0,percent,False,False
5ca269254ca7,全量发布,12,2026-06-20T10:44:49.022362,entry_failure_rate,入园失败率,3.69,5.0,percent,False,False
5ca269254ca7,全量发布,12,2026-06-20T10:44:49.022362,dock_conflict_rate,月台冲突率,0.1,3.0,percent,False,False
5ca269254ca7,全量发布,12,2026-06-20T10:44:49.022362,device_offline_rate,设备离线率,0.96,2.0,percent,False,False
