release_id,phase_name,round_number,collected_at,metric_key,metric_name,value,threshold,unit,is_breach,snapshot_has_breach
050ddb89569a,核心枢纽园区-室外区域,3,2026-06-20T14:28:53.020755,entry_failure_rate,入园失败率,1.98,5.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,3,2026-06-20T14:28:53.020755,dock_conflict_rate,月台冲突率,1.85,3.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,3,2026-06-20T14:28:53.020755,device_offline_rate,设备离线率,1.56,2.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,4,2026-06-20T14:28:55.021614,entry_failure_rate,入园失败率,1.71,5.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,4,2026-06-20T14:28:55.021614,dock_conflict_rate,月台冲突率,1.78,3.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,4,2026-06-20T14:28:55.021614,device_offline_rate,设备离线率,0.48,2.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,5,2026-06-20T14:28:57.022490,entry_failure_rate,入园失败率,0.11,5.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,5,2026-06-20T14:28:57.022490,dock_conflict_rate,月台冲突率,1.97,3.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,5,2026-06-20T14:28:57.022490,device_offline_rate,设备离线率,1.39,2.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,6,2026-06-20T14:28:59.023411,entry_failure_rate,入园失败率,2.49,5.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,6,2026-06-20T14:28:59.023411,dock_conflict_rate,月台冲突率,2.49,3.0,percent,False,False
050ddb89569a,核心枢纽园区-室外区域,6,2026-06-20T14:28:59.023411,device_offline_rate,设备离线率,1.66,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,1,2026-06-20T14:28:59.025222,entry_failure_rate,入园失败率,4.47,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,1,2026-06-20T14:28:59.025222,dock_conflict_rate,月台冲突率,0.44,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,1,2026-06-20T14:28:59.025222,device_offline_rate,设备离线率,0.67,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,2,2026-06-20T14:29:01.025767,entry_failure_rate,入园失败率,2.87,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,2,2026-06-20T14:29:01.025767,dock_conflict_rate,月台冲突率,1.66,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,2,2026-06-20T14:29:01.025767,device_offline_rate,设备离线率,1.71,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,3,2026-06-20T14:29:03.026775,entry_failure_rate,入园失败率,0.17,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,3,2026-06-20T14:29:03.026775,dock_conflict_rate,月台冲突率,0.8,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,3,2026-06-20T14:29:03.026775,device_offline_rate,设备离线率,0.64,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,4,2026-06-20T14:29:05.027704,entry_failure_rate,入园失败率,3.91,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,4,2026-06-20T14:29:05.027704,dock_conflict_rate,月台冲突率,0.26,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,4,2026-06-20T14:29:05.027704,device_offline_rate,设备离线率,1.79,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,5,2026-06-20T14:29:07.028241,entry_failure_rate,入园失败率,2.71,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,5,2026-06-20T14:29:07.028241,dock_conflict_rate,月台冲突率,0.85,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,5,2026-06-20T14:29:07.028241,device_offline_rate,设备离线率,0.42,2.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,6,2026-06-20T14:29:09.028854,entry_failure_rate,入园失败率,2.63,5.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,6,2026-06-20T14:29:09.028854,dock_conflict_rate,月台冲突率,1.86,3.0,percent,False,False
050ddb89569a,核心枢纽园区-全区域,6,2026-06-20T14:29:09.028854,device_offline_rate,设备离线率,0.9,2.0,percent,False,False
050ddb89569a,全量发布,1,2026-06-20T14:29:09.030826,entry_failure_rate,入园失败率,4.24,5.0,percent,False,False
050ddb89569a,全量发布,1,2026-06-20T14:29:09.030826,dock_conflict_rate,月台冲突率,1.4,3.0,percent,False,False
050ddb89569a,全量发布,1,2026-06-20T14:29:09.030826,device_offline_rate,设备离线率,0.89,2.0,percent,False,False
050ddb89569a,全量发布,2,2026-06-20T14:29:11.031291,entry_failure_rate,入园失败率,1.17,5.0,percent,False,False
050ddb89569a,全量发布,2,2026-06-20T14:29:11.031291,dock_conflict_rate,月台冲突率,1.16,3.0,percent,False,False
050ddb89569a,全量发布,2,2026-06-20T14:29:11.031291,device_offline_rate,设备离线率,0.43,2.0,percent,False,False
050ddb89569a,全量发布,3,2026-06-20T14:29:13.032241,entry_failure_rate,入园失败率,0.45,5.0,percent,False,False
050ddb89569a,全量发布,3,2026-06-20T14:29:13.032241,dock_conflict_rate,月台冲突率,1.24,3.0,percent,False,False
050ddb89569a,全量发布,3,2026-06-20T14:29:13.032241,device_offline_rate,设备离线率,0.2,2.0,percent,False,False
050ddb89569a,全量发布,4,2026-06-20T14:29:15.033062,entry_failure_rate,入园失败率,2.82,5.0,percent,False,False
050ddb89569a,全量发布,4,2026-06-20T14:29:15.033062,dock_conflict_rate,月台冲突率,0.47,3.0,percent,False,False
050ddb89569a,全量发布,4,2026-06-20T14:29:15.033062,device_offline_rate,设备离线率,0.22,2.0,percent,False,False
050ddb89569a,全量发布,5,2026-06-20T14:29:17.033833,entry_failure_rate,入园失败率,3.08,5.0,percent,False,False
050ddb89569a,全量发布,5,2026-06-20T14:29:17.033833,dock_conflict_rate,月台冲突率,1.58,3.0,percent,False,False
050ddb89569a,全量发布,5,2026-06-20T14:29:17.033833,device_offline_rate,设备离线率,0.1,2.0,percent,False,False
050ddb89569a,全量发布,6,2026-06-20T14:29:19.034368,entry_failure_rate,入园失败率,3.27,5.0,percent,False,False
050ddb89569a,全量发布,6,2026-06-20T14:29:19.034368,dock_conflict_rate,月台冲突率,2.28,3.0,percent,False,False
050ddb89569a,全量发布,6,2026-06-20T14:29:19.034368,device_offline_rate,设备离线率,1.29,2.0,percent,False,False
050ddb89569a,全量发布,7,2026-06-20T14:29:21.034989,entry_failure_rate,入园失败率,1.9,5.0,percent,False,False
050ddb89569a,全量发布,7,2026-06-20T14:29:21.034989,dock_conflict_rate,月台冲突率,0.85,3.0,percent,False,False
050ddb89569a,全量发布,7,2026-06-20T14:29:21.034989,device_offline_rate,设备离线率,0.91,2.0,percent,False,False
050ddb89569a,全量发布,8,2026-06-20T14:29:23.035757,entry_failure_rate,入园失败率,2.83,5.0,percent,False,False
050ddb89569a,全量发布,8,2026-06-20T14:29:23.035757,dock_conflict_rate,月台冲突率,0.39,3.0,percent,False,False
050ddb89569a,全量发布,8,2026-06-20T14:29:23.035757,device_offline_rate,设备离线率,0.76,2.0,percent,False,False
050ddb89569a,全量发布,9,2026-06-20T14:29:25.036296,entry_failure_rate,入园失败率,3.92,5.0,percent,False,False
050ddb89569a,全量发布,9,2026-06-20T14:29:25.036296,dock_conflict_rate,月台冲突率,1.59,3.0,percent,False,False
050ddb89569a,全量发布,9,2026-06-20T14:29:25.036296,device_offline_rate,设备离线率,1.79,2.0,percent,False,False
050ddb89569a,全量发布,10,2026-06-20T14:29:27.036834,entry_failure_rate,入园失败率,4.42,5.0,percent,False,False
050ddb89569a,全量发布,10,2026-06-20T14:29:27.036834,dock_conflict_rate,月台冲突率,0.19,3.0,percent,False,False
050ddb89569a,全量发布,10,2026-06-20T14:29:27.036834,device_offline_rate,设备离线率,1.71,2.0,percent,False,False
050ddb89569a,全量发布,11,2026-06-20T14:29:29.037619,entry_failure_rate,入园失败率,2.53,5.0,percent,False,False
050ddb89569a,全量发布,11,2026-06-20T14:29:29.037619,dock_conflict_rate,月台冲突率,0.16,3.0,percent,False,False
050ddb89569a,全量发布,11,2026-06-20T14:29:29.037619,device_offline_rate,设备离线率,0.61,2.0,percent,False,False
050ddb89569a,全量发布,12,2026-06-20T14:29:31.038204,entry_failure_rate,入园失败率,0.18,5.0,percent,False,False
050ddb89569a,全量发布,12,2026-06-20T14:29:31.038204,dock_conflict_rate,月台冲突率,0.75,3.0,percent,False,False
050ddb89569a,全量发布,12,2026-06-20T14:29:31.038204,device_offline_rate,设备离线率,0.99,2.0,percent,False,False
