release_id,phase_name,round_number,collected_at,metric_key,metric_name,value,threshold,unit,is_breach,snapshot_has_breach
180ecf26c27f,非核心园区-全区域,4,2026-06-20T14:05:58.705494,entry_failure_rate,入园失败率,4.38,5.0,percent,False,False
180ecf26c27f,非核心园区-全区域,4,2026-06-20T14:05:58.705494,dock_conflict_rate,月台冲突率,0.27,3.0,percent,False,False
180ecf26c27f,非核心园区-全区域,4,2026-06-20T14:05:58.705494,device_offline_rate,设备离线率,1.21,2.0,percent,False,False
180ecf26c27f,非核心园区-全区域,5,2026-06-20T14:06:00.707799,entry_failure_rate,入园失败率,4.45,5.0,percent,False,False
180ecf26c27f,非核心园区-全区域,5,2026-06-20T14:06:00.707799,dock_conflict_rate,月台冲突率,1.68,3.0,percent,False,False
180ecf26c27f,非核心园区-全区域,5,2026-06-20T14:06:00.707799,device_offline_rate,设备离线率,1.59,2.0,percent,False,False
180ecf26c27f,非核心园区-全区域,6,2026-06-20T14:06:02.709992,entry_failure_rate,入园失败率,3.21,5.0,percent,False,False
180ecf26c27f,非核心园区-全区域,6,2026-06-20T14:06:02.709992,dock_conflict_rate,月台冲突率,0.17,3.0,percent,False,False
180ecf26c27f,非核心园区-全区域,6,2026-06-20T14:06:02.709992,device_offline_rate,设备离线率,0.22,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,1,2026-06-20T14:06:02.718314,entry_failure_rate,入园失败率,1.04,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,1,2026-06-20T14:06:02.718314,dock_conflict_rate,月台冲突率,0.15,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,1,2026-06-20T14:06:02.718314,device_offline_rate,设备离线率,1.59,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,2,2026-06-20T14:06:04.721226,entry_failure_rate,入园失败率,1.64,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,2,2026-06-20T14:06:04.721226,dock_conflict_rate,月台冲突率,1.33,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,2,2026-06-20T14:06:04.721226,device_offline_rate,设备离线率,1.55,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,3,2026-06-20T14:06:06.724102,entry_failure_rate,入园失败率,2.15,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,3,2026-06-20T14:06:06.724102,dock_conflict_rate,月台冲突率,1.01,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,3,2026-06-20T14:06:06.724102,device_offline_rate,设备离线率,1.21,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,4,2026-06-20T14:06:08.726649,entry_failure_rate,入园失败率,3.98,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,4,2026-06-20T14:06:08.726649,dock_conflict_rate,月台冲突率,0.46,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,4,2026-06-20T14:06:08.726649,device_offline_rate,设备离线率,1.39,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,5,2026-06-20T14:06:10.729188,entry_failure_rate,入园失败率,1.75,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,5,2026-06-20T14:06:10.729188,dock_conflict_rate,月台冲突率,0.41,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,5,2026-06-20T14:06:10.729188,device_offline_rate,设备离线率,1.11,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,6,2026-06-20T14:06:12.731268,entry_failure_rate,入园失败率,3.88,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,6,2026-06-20T14:06:12.731268,dock_conflict_rate,月台冲突率,0.73,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-室外区域,6,2026-06-20T14:06:12.731268,device_offline_rate,设备离线率,1.34,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,1,2026-06-20T14:06:12.740527,entry_failure_rate,入园失败率,2.11,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,1,2026-06-20T14:06:12.740527,dock_conflict_rate,月台冲突率,0.57,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,1,2026-06-20T14:06:12.740527,device_offline_rate,设备离线率,1.05,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,2,2026-06-20T14:06:14.743156,entry_failure_rate,入园失败率,2.3,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,2,2026-06-20T14:06:14.743156,dock_conflict_rate,月台冲突率,1.5,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,2,2026-06-20T14:06:14.743156,device_offline_rate,设备离线率,0.69,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,3,2026-06-20T14:06:16.745389,entry_failure_rate,入园失败率,3.93,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,3,2026-06-20T14:06:16.745389,dock_conflict_rate,月台冲突率,0.17,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,3,2026-06-20T14:06:16.745389,device_offline_rate,设备离线率,0.8,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,4,2026-06-20T14:06:18.747374,entry_failure_rate,入园失败率,2.6,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,4,2026-06-20T14:06:18.747374,dock_conflict_rate,月台冲突率,2.29,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,4,2026-06-20T14:06:18.747374,device_offline_rate,设备离线率,0.42,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,5,2026-06-20T14:06:20.749330,entry_failure_rate,入园失败率,4.2,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,5,2026-06-20T14:06:20.749330,dock_conflict_rate,月台冲突率,0.7,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,5,2026-06-20T14:06:20.749330,device_offline_rate,设备离线率,1.28,2.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,6,2026-06-20T14:06:22.751617,entry_failure_rate,入园失败率,1.54,5.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,6,2026-06-20T14:06:22.751617,dock_conflict_rate,月台冲突率,0.47,3.0,percent,False,False
180ecf26c27f,核心枢纽园区-全区域,6,2026-06-20T14:06:22.751617,device_offline_rate,设备离线率,1.09,2.0,percent,False,False
180ecf26c27f,全量发布,1,2026-06-20T14:06:22.760715,entry_failure_rate,入园失败率,1.28,5.0,percent,False,False
180ecf26c27f,全量发布,1,2026-06-20T14:06:22.760715,dock_conflict_rate,月台冲突率,1.24,3.0,percent,False,False
180ecf26c27f,全量发布,1,2026-06-20T14:06:22.760715,device_offline_rate,设备离线率,0.17,2.0,percent,False,False
180ecf26c27f,全量发布,2,2026-06-20T14:06:24.762638,entry_failure_rate,入园失败率,3.92,5.0,percent,False,False
180ecf26c27f,全量发布,2,2026-06-20T14:06:24.762638,dock_conflict_rate,月台冲突率,0.84,3.0,percent,False,False
180ecf26c27f,全量发布,2,2026-06-20T14:06:24.762638,device_offline_rate,设备离线率,0.8,2.0,percent,False,False
180ecf26c27f,全量发布,3,2026-06-20T14:06:26.765325,entry_failure_rate,入园失败率,4.35,5.0,percent,False,False
180ecf26c27f,全量发布,3,2026-06-20T14:06:26.765325,dock_conflict_rate,月台冲突率,0.41,3.0,percent,False,False
180ecf26c27f,全量发布,3,2026-06-20T14:06:26.765325,device_offline_rate,设备离线率,0.97,2.0,percent,False,False
180ecf26c27f,全量发布,4,2026-06-20T14:06:28.767725,entry_failure_rate,入园失败率,0.65,5.0,percent,False,False
180ecf26c27f,全量发布,4,2026-06-20T14:06:28.767725,dock_conflict_rate,月台冲突率,1.95,3.0,percent,False,False
180ecf26c27f,全量发布,4,2026-06-20T14:06:28.767725,device_offline_rate,设备离线率,1.51,2.0,percent,False,False
180ecf26c27f,全量发布,5,2026-06-20T14:06:30.770004,entry_failure_rate,入园失败率,2.13,5.0,percent,False,False
180ecf26c27f,全量发布,5,2026-06-20T14:06:30.770004,dock_conflict_rate,月台冲突率,1.36,3.0,percent,False,False
180ecf26c27f,全量发布,5,2026-06-20T14:06:30.770004,device_offline_rate,设备离线率,1.62,2.0,percent,False,False
180ecf26c27f,全量发布,6,2026-06-20T14:06:32.772680,entry_failure_rate,入园失败率,3.3,5.0,percent,False,False
180ecf26c27f,全量发布,6,2026-06-20T14:06:32.772680,dock_conflict_rate,月台冲突率,0.62,3.0,percent,False,False
180ecf26c27f,全量发布,6,2026-06-20T14:06:32.772680,device_offline_rate,设备离线率,0.19,2.0,percent,False,False
180ecf26c27f,全量发布,7,2026-06-20T14:06:34.775125,entry_failure_rate,入园失败率,3.11,5.0,percent,False,False
180ecf26c27f,全量发布,7,2026-06-20T14:06:34.775125,dock_conflict_rate,月台冲突率,0.24,3.0,percent,False,False
180ecf26c27f,全量发布,7,2026-06-20T14:06:34.775125,device_offline_rate,设备离线率,1.15,2.0,percent,False,False
180ecf26c27f,全量发布,8,2026-06-20T14:06:36.777574,entry_failure_rate,入园失败率,2.92,5.0,percent,False,False
180ecf26c27f,全量发布,8,2026-06-20T14:06:36.777574,dock_conflict_rate,月台冲突率,1.16,3.0,percent,False,False
180ecf26c27f,全量发布,8,2026-06-20T14:06:36.777574,device_offline_rate,设备离线率,0.58,2.0,percent,False,False
180ecf26c27f,全量发布,9,2026-06-20T14:06:38.780018,entry_failure_rate,入园失败率,3.09,5.0,percent,False,False
180ecf26c27f,全量发布,9,2026-06-20T14:06:38.780018,dock_conflict_rate,月台冲突率,2.16,3.0,percent,False,False
180ecf26c27f,全量发布,9,2026-06-20T14:06:38.780018,device_offline_rate,设备离线率,0.13,2.0,percent,False,False
180ecf26c27f,全量发布,10,2026-06-20T14:06:40.781392,entry_failure_rate,入园失败率,1.39,5.0,percent,False,False
180ecf26c27f,全量发布,10,2026-06-20T14:06:40.781392,dock_conflict_rate,月台冲突率,2.22,3.0,percent,False,False
180ecf26c27f,全量发布,10,2026-06-20T14:06:40.781392,device_offline_rate,设备离线率,0.7,2.0,percent,False,False
180ecf26c27f,全量发布,11,2026-06-20T14:06:42.783604,entry_failure_rate,入园失败率,4.0,5.0,percent,False,False
180ecf26c27f,全量发布,11,2026-06-20T14:06:42.783604,dock_conflict_rate,月台冲突率,0.63,3.0,percent,False,False
180ecf26c27f,全量发布,11,2026-06-20T14:06:42.783604,device_offline_rate,设备离线率,1.29,2.0,percent,False,False
180ecf26c27f,全量发布,12,2026-06-20T14:06:44.785962,entry_failure_rate,入园失败率,0.57,5.0,percent,False,False
180ecf26c27f,全量发布,12,2026-06-20T14:06:44.785962,dock_conflict_rate,月台冲突率,0.92,3.0,percent,False,False
180ecf26c27f,全量发布,12,2026-06-20T14:06:44.785962,device_offline_rate,设备离线率,1.55,2.0,percent,False,False
